Timestamp,UID,machine1,machine2,machine3,machine4,machine5,machine6,machine7,machine8,machine9,machine10,machine11,machine12,machine13,machine14,machine15,machine16,machine17,machine18,machine19,machine20,machine21
1671209394082,sensor2,,,,,,,,,0,1,0,0,0,0,0,0,,,,,
1671209394127,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671209394242,sensor3,,,,,,,,,,,,,,,,,0,0,0,1,0
1671209454121,sensor2,,,,,,,,,0,1,0,0,0,0,0,0,,,,,
1671209454267,sensor3,,,,,,,,,,,,,,,,,0,0,0,1,0
1671209454333,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671209514136,sensor2,,,,,,,,,0,1,0,0,0,0,0,0,,,,,
1671209514290,sensor3,,,,,,,,,,,,,,,,,0,0,0,1,0
1671209514337,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671209574134,sensor2,,,,,,,,,0,1,0,0,0,0,0,0,,,,,
1671209574274,sensor3,,,,,,,,,,,,,,,,,0,0,0,1,0
1671209575684,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671209634156,sensor2,,,,,,,,,0,1,0,0,0,0,0,0,,,,,
1671209634169,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671209634295,sensor3,,,,,,,,,,,,,,,,,0,0,0,1,0
1671209694309,sensor2,,,,,,,,,0,1,0,0,0,0,0,0,,,,,
1671209694395,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671209694496,sensor3,,,,,,,,,,,,,,,,,0,0,0,1,0
1671209754139,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671209754156,sensor2,,,,,,,,,0,1,0,0,0,0,0,0,,,,,
1671209754293,sensor3,,,,,,,,,,,,,,,,,0,0,0,1,0
1671209814066,sensor2,,,,,,,,,0,1,0,0,0,0,0,0,,,,,
1671209814070,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671209814319,sensor3,,,,,,,,,,,,,,,,,0,0,0,1,0
1671209874195,sensor2,,,,,,,,,0,1,0,0,0,0,0,0,,,,,
1671209874258,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671209874322,sensor3,,,,,,,,,,,,,,,,,0,0,0,1,0
1671209934172,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671209934186,sensor2,,,,,,,,,0,1,0,0,0,0,0,0,,,,,
1671209934316,sensor3,,,,,,,,,,,,,,,,,0,0,0,1,0
1671209994189,sensor2,,,,,,,,,0,1,0,0,0,0,0,0,,,,,
1671209994208,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671209994348,sensor3,,,,,,,,,,,,,,,,,0,0,0,1,0
1671210054543,sensor2,,,,,,,,,0,1,0,0,0,0,0,0,,,,,
1671210054608,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671210054774,sensor3,,,,,,,,,,,,,,,,,0,0,0,1,0
1671210114186,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671210114203,sensor2,,,,,,,,,0,1,0,0,0,0,0,0,,,,,
1671210114356,sensor3,,,,,,,,,,,,,,,,,0,0,0,1,0
1671210174212,sensor2,,,,,,,,,0,1,0,0,0,0,0,0,,,,,
1671210174355,sensor3,,,,,,,,,,,,,,,,,0,0,0,1,0
1671210174549,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671210234200,sensor2,,,,,,,,,0,1,0,0,0,0,0,0,,,,,
1671210234249,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671210234376,sensor3,,,,,,,,,,,,,,,,,0,0,0,1,0
1671210294217,sensor2,,,,,,,,,0,1,0,0,0,0,0,0,,,,,
1671210294328,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671210294352,sensor3,,,,,,,,,,,,,,,,,0,0,0,1,0
1671210354223,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671210354232,sensor2,,,,,,,,,0,1,0,0,0,0,0,0,,,,,
1671210354383,sensor3,,,,,,,,,,,,,,,,,0,0,0,1,0
1671210414128,sensor2,,,,,,,,,0,1,0,0,0,0,0,0,,,,,
1671210414273,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671210414402,sensor3,,,,,,,,,,,,,,,,,0,0,0,1,0
1671210474281,sensor2,,,,,,,,,0,1,0,0,0,0,0,0,,,,,
1671210474396,sensor3,,,,,,,,,,,,,,,,,0,0,0,1,0
1671210481347,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671210534390,sensor2,,,,,,,,,0,1,0,0,0,0,0,0,,,,,
1671210534500,sensor3,,,,,,,,,,,,,,,,,0,0,0,1,0
1671210534669,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671210594276,sensor2,,,,,,,,,0,1,0,0,0,0,0,0,,,,,
1671210594284,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671210594400,sensor3,,,,,,,,,,,,,,,,,0,0,0,1,0
1671210654299,sensor2,,,,,,,,,0,1,0,0,0,0,0,0,,,,,
1671210654414,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671210654415,sensor3,,,,,,,,,,,,,,,,,0,0,0,1,0
1671210714273,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671210714275,sensor2,,,,,,,,,0,1,0,0,0,0,0,0,,,,,
1671210714450,sensor3,,,,,,,,,,,,,,,,,0,0,0,1,0
1671210774302,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671210774302,sensor2,,,,,,,,,0,1,0,0,0,0,0,0,,,,,
1671210774436,sensor3,,,,,,,,,,,,,,,,,0,0,0,1,0
1671210834276,sensor2,,,,,,,,,0,1,0,0,0,0,0,0,,,,,
1671210834278,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671210834438,sensor3,,,,,,,,,,,,,,,,,0,0,0,1,0
1671210894478,sensor2,,,,,,,,,0,1,0,0,0,0,0,0,,,,,
1671210894651,sensor3,,,,,,,,,,,,,,,,,0,0,0,1,0
1671210894710,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671210954342,sensor2,,,,,,,,,0,1,0,0,0,0,0,0,,,,,
1671210954348,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671210954472,sensor3,,,,,,,,,,,,,,,,,0,0,0,1,0
1671211014222,sensor2,,,,,,,,,0,1,0,0,0,0,0,0,,,,,
1671211014354,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671211014486,sensor3,,,,,,,,,,,,,,,,,0,0,0,1,0
1671211074359,sensor2,,,,,,,,,0,1,0,0,0,0,0,0,,,,,
1671211074476,sensor3,,,,,,,,,,,,,,,,,0,0,0,1,0
1671211078314,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671211134256,sensor2,,,,,,,,,0,1,0,0,0,0,0,0,,,,,
1671211134479,sensor3,,,,,,,,,,,,,,,,,0,0,0,1,0
1671211135506,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671211194347,sensor2,,,,,,,,,0,1,0,0,0,0,0,0,,,,,
1671211194359,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671211194499,sensor3,,,,,,,,,,,,,,,,,0,0,0,1,0
1671211254316,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671211254342,sensor2,,,,,,,,,0,1,0,0,0,0,0,0,,,,,
1671211254516,sensor3,,,,,,,,,,,,,,,,,0,0,0,1,0
1671211314588,sensor2,,,,,,,,,0,1,0,0,0,0,0,0,,,,,
1671211314719,sensor3,,,,,,,,,,,,,,,,,0,0,0,1,0
1671211314744,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671211374533,sensor2,,,,,,,,,0,1,0,0,0,0,0,0,,,,,
1671211374685,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671211374817,sensor3,,,,,,,,,,,,,,,,,0,0,0,1,0
1671211434385,sensor2,,,,,,,,,0,1,0,0,0,0,0,0,,,,,
1671211434519,sensor3,,,,,,,,,,,,,,,,,0,0,0,1,0
1671211434593,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671211494373,sensor2,,,,,,,,,0,1,0,0,0,0,0,0,,,,,
1671211494497,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671211494528,sensor3,,,,,,,,,,,,,,,,,0,0,0,1,0
1671211554410,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671211554417,sensor2,,,,,,,,,0,1,0,0,0,0,0,0,,,,,
1671211554561,sensor3,,,,,,,,,,,,,,,,,0,0,0,1,0
1671211614286,sensor2,,,,,,,,,0,1,0,0,0,0,0,0,,,,,
1671211614324,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671211614579,sensor3,,,,,,,,,,,,,,,,,0,0,0,1,0
1671211674412,sensor2,,,,,,,,,0,1,0,0,0,0,0,0,,,,,
1671211674425,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671211674554,sensor3,,,,,,,,,,,,,,,,,0,0,0,1,0
1671211734569,sensor2,,,,,,,,,0,1,0,0,0,0,0,0,,,,,
1671211734598,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671211734682,sensor3,,,,,,,,,,,,,,,,,0,0,0,1,0
1671211794667,sensor2,,,,,,,,,0,1,0,0,0,0,0,0,,,,,
1671211794890,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671211795018,sensor3,,,,,,,,,,,,,,,,,0,0,0,1,0
1671211854428,sensor2,,,,,,,,,0,1,0,0,0,0,0,0,,,,,
1671211854519,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671211854585,sensor3,,,,,,,,,,,,,,,,,0,0,0,1,0
1671211914394,sensor2,,,,,,,,,0,1,0,0,0,0,0,0,,,,,
1671211914456,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671211914618,sensor3,,,,,,,,,,,,,,,,,0,0,0,1,0
1671211974728,sensor2,,,,,,,,,0,1,0,0,0,0,0,0,,,,,
1671211974833,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671211975083,sensor3,,,,,,,,,,,,,,,,,0,0,0,1,0
1671212034808,sensor2,,,,,,,,,0,1,0,0,0,0,0,0,,,,,
1671212034886,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671212035083,sensor3,,,,,,,,,,,,,,,,,0,0,0,1,0
1671212094469,sensor2,,,,,,,,,0,1,0,0,0,0,0,0,,,,,
1671212094470,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671212094611,sensor3,,,,,,,,,,,,,,,,,0,0,0,1,0
1671212154663,sensor2,,,,,,,,,0,1,0,0,0,0,0,0,,,,,
1671212154823,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671212154985,sensor3,,,,,,,,,,,,,,,,,0,0,0,1,0
1671212214365,sensor2,,,,,,,,,0,1,0,0,0,0,0,0,,,,,
1671212214371,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671212217885,sensor3,,,,,,,,,,,,,,,,,0,0,0,1,0
1671212274666,sensor2,,,,,,,,,0,1,0,0,0,0,0,0,,,,,
1671212274812,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671212274917,sensor3,,,,,,,,,,,,,,,,,0,0,0,1,0
1671212334451,sensor2,,,,,,,,,0,1,0,0,0,0,0,0,,,,,
1671212334464,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671212334629,sensor3,,,,,,,,,,,,,,,,,0,0,0,1,0
1671212394481,sensor2,,,,,,,,,0,1,0,0,0,0,0,0,,,,,
1671212394531,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671212394666,sensor3,,,,,,,,,,,,,,,,,0,0,0,1,0
1671212454463,sensor2,,,,,,,,,0,1,0,0,0,0,0,0,,,,,
1671212454475,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671212454645,sensor3,,,,,,,,,,,,,,,,,0,0,0,1,0
1671212514672,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671212514796,sensor2,,,,,,,,,0,1,0,0,0,0,0,0,,,,,
1671212514890,sensor3,,,,,,,,,,,,,,,,,0,0,0,1,0
1671212574549,sensor2,,,,,,,,,0,1,0,0,0,0,0,0,,,,,
1671212574659,sensor3,,,,,,,,,,,,,,,,,0,0,0,1,0
1671212574789,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671212634540,sensor2,,,,,,,,,0,1,0,0,0,0,0,0,,,,,
1671212634605,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671212634674,sensor3,,,,,,,,,,,,,,,,,0,0,0,1,0
1671212694688,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671212694769,sensor2,,,,,,,,,0,1,0,0,0,0,0,0,,,,,
1671212694883,sensor3,,,,,,,,,,,,,,,,,0,0,0,1,0
1671212754505,sensor2,,,,,,,,,0,1,0,0,0,0,0,0,,,,,
1671212754574,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671212754682,sensor3,,,,,,,,,,,,,,,,,0,0,0,1,0
1671212814501,sensor2,,,,,,,,,0,1,0,0,0,0,0,0,,,,,
1671212814571,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671212814695,sensor3,,,,,,,,,,,,,,,,,0,0,0,1,0
1671212874527,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671212874538,sensor2,,,,,,,,,0,1,0,0,0,0,0,0,,,,,
1671212877879,sensor3,,,,,,,,,,,,,,,,,0,0,0,1,0
1671212934595,sensor2,,,,,,,,,0,1,0,0,0,0,0,0,,,,,
1671212934727,sensor3,,,,,,,,,,,,,,,,,0,0,0,0,0
1671212934784,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671212994597,sensor2,,,,,,,,,0,1,0,0,0,0,0,0,,,,,
1671212994611,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671212994752,sensor3,,,,,,,,,,,,,,,,,0,0,0,0,0
1671213054580,sensor2,,,,,,,,,0,1,0,0,0,0,0,0,,,,,
1671213054617,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671213054747,sensor3,,,,,,,,,,,,,,,,,0,0,0,0,0
1671213114591,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671213114593,sensor2,,,,,,,,,0,1,0,0,0,0,0,0,,,,,
1671213114777,sensor3,,,,,,,,,,,,,,,,,0,0,0,0,0
1671213174557,sensor2,,,,,,,,,0,1,0,0,0,0,0,0,,,,,
1671213174566,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671213174786,sensor3,,,,,,,,,,,,,,,,,0,0,0,0,0
1671213234593,sensor2,,,,,,,,,0,1,0,0,0,0,0,0,,,,,
1671213234616,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671213234765,sensor3,,,,,,,,,,,,,,,,,0,0,0,0,0
1671213294557,sensor2,,,,,,,,,0,1,0,0,0,0,0,0,,,,,
1671213294558,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671213294781,sensor3,,,,,,,,,,,,,,,,,0,0,0,0,0
1671213354581,sensor2,,,,,,,,,0,1,0,0,0,0,0,0,,,,,
1671213354583,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671213354789,sensor3,,,,,,,,,,,,,,,,,0,0,0,0,0
1671213414768,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671213414802,sensor3,,,,,,,,,,,,,,,,,0,0,0,0,0
1671213417518,sensor2,,,,,,,,,0,1,0,0,0,0,0,0,,,,,
1671213474650,sensor2,,,,,,,,,0,1,0,0,0,0,0,0,,,,,
1671213474675,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671213474812,sensor3,,,,,,,,,,,,,,,,,0,0,0,0,0
1671213534618,sensor2,,,,,,,,,0,1,0,0,0,0,0,0,,,,,
1671213534627,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671213534808,sensor3,,,,,,,,,,,,,,,,,0,0,0,0,0
1671213594679,sensor2,,,,,,,,,0,1,0,0,0,0,0,0,,,,,
1671213594777,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671213594840,sensor3,,,,,,,,,,,,,,,,,0,0,0,0,0
1671213654715,sensor2,,,,,,,,,0,1,0,0,0,0,0,0,,,,,
1671213654763,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671213654823,sensor3,,,,,,,,,,,,,,,,,0,0,0,0,0
1671213714906,sensor2,,,,,,,,,0,1,0,0,0,0,0,0,,,,,
1671213715147,sensor3,,,,,,,,,,,,,,,,,0,0,0,0,0
1671213715244,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671213774703,sensor2,,,,,,,,,0,1,0,0,0,0,0,0,,,,,
1671213774835,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671213774850,sensor3,,,,,,,,,,,,,,,,,0,0,0,0,0
1671213834814,sensor2,,,,,,,,,0,1,0,0,0,0,0,0,,,,,
1671213834908,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671213835024,sensor3,,,,,,,,,,,,,,,,,0,0,0,1,0
1671213894713,sensor2,,,,,,,,,0,1,0,0,0,0,0,0,,,,,
1671213894822,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671213894881,sensor3,,,,,,,,,,,,,,,,,0,0,0,1,0
1671213954719,sensor2,,,,,,,,,0,1,0,0,0,0,0,0,,,,,
1671213954829,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671213954894,sensor3,,,,,,,,,,,,,,,,,0,0,0,1,0
1671214014606,sensor2,,,,,,,,,0,1,0,0,0,0,0,0,,,,,
1671214014616,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671214014890,sensor3,,,,,,,,,,,,,,,,,0,0,0,1,0
1671214074733,sensor2,,,,,,,,,0,1,0,0,0,0,0,0,,,,,
1671214074898,sensor3,,,,,,,,,,,,,,,,,0,0,0,1,0
1671214074940,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671214134746,sensor2,,,,,,,,,0,1,0,0,0,0,0,0,,,,,
1671214134748,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671214134891,sensor3,,,,,,,,,,,,,,,,,0,0,0,1,0
1671214194744,sensor2,,,,,,,,,0,1,0,0,0,0,0,0,,,,,
1671214194849,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671214194935,sensor3,,,,,,,,,,,,,,,,,0,0,0,1,0
1671214254734,sensor2,,,,,,,,,0,1,0,0,0,0,0,0,,,,,
1671214254739,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671214254923,sensor3,,,,,,,,,,,,,,,,,0,0,0,1,0
1671214314760,sensor2,,,,,,,,,0,1,0,0,0,0,0,0,,,,,
1671214314776,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671214314920,sensor3,,,,,,,,,,,,,,,,,0,0,0,1,0
1671214374753,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671214374761,sensor2,,,,,,,,,0,1,0,0,0,0,0,0,,,,,
1671214374918,sensor3,,,,,,,,,,,,,,,,,0,0,0,1,0
1671214434760,sensor2,,,,,,,,,0,1,0,0,0,0,0,0,,,,,
1671214434954,sensor3,,,,,,,,,,,,,,,,,0,0,0,1,0
1671214434967,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671214494785,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671214494800,sensor2,,,,,,,,,0,1,0,0,0,0,0,0,,,,,
1671214494934,sensor3,,,,,,,,,,,,,,,,,0,0,0,1,0
1671214554784,sensor2,,,,,,,,,0,1,0,0,0,0,0,0,,,,,
1671214554921,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671214554957,sensor3,,,,,,,,,,,,,,,,,0,0,0,1,0
1671214614708,sensor2,,,,,,,,,0,1,0,0,0,0,0,0,,,,,
1671214614712,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671214614981,sensor3,,,,,,,,,,,,,,,,,0,0,0,1,0
1671214674922,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671214674979,sensor3,,,,,,,,,,,,,,,,,0,0,0,1,0
1671214677821,sensor2,,,,,,,,,0,1,0,0,0,0,0,0,,,,,
1671214734802,sensor2,,,,,,,,,0,1,0,0,0,0,0,0,,,,,
1671214734905,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671214734984,sensor3,,,,,,,,,,,,,,,,,0,0,0,1,0
1671214794808,sensor2,,,,,,,,,0,1,0,0,0,0,0,0,,,,,
1671214794836,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671214795013,sensor3,,,,,,,,,,,,,,,,,0,0,0,1,0
1671214854828,sensor2,,,,,,,,,0,1,0,0,0,0,0,0,,,,,
1671214854833,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671214855013,sensor3,,,,,,,,,,,,,,,,,0,0,0,0,0
1671214914815,sensor2,,,,,,,,,0,1,0,0,0,0,0,0,,,,,
1671214914841,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671214915032,sensor3,,,,,,,,,,,,,,,,,0,0,0,0,0
1671214974845,sensor2,,,,,,,,,0,1,0,0,0,0,0,0,,,,,
1671214974852,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671214974996,sensor3,,,,,,,,,,,,,,,,,0,0,0,0,0
1671215034858,sensor2,,,,,,,,,0,1,0,0,0,0,0,0,,,,,
1671215034974,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671215035018,sensor3,,,,,,,,,,,,,,,,,0,0,0,0,0
1671215094825,sensor2,,,,,,,,,0,1,0,0,0,0,0,0,,,,,
1671215094829,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671215095030,sensor3,,,,,,,,,,,,,,,,,0,0,0,0,0
1671215154873,sensor2,,,,,,,,,0,1,0,0,0,0,0,0,,,,,
1671215154875,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671215155066,sensor3,,,,,,,,,,,,,,,,,0,0,0,0,0
1671215214765,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671215214775,sensor2,,,,,,,,,0,1,0,0,0,0,0,0,,,,,
1671215215055,sensor3,,,,,,,,,,,,,,,,,0,0,0,0,0
1671215274888,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671215274898,sensor2,,,,,,,,,0,1,0,0,0,0,0,0,,,,,
1671215275057,sensor3,,,,,,,,,,,,,,,,,0,0,0,0,0
1671215334904,sensor2,,,,,,,,,0,1,0,0,0,0,0,0,,,,,
1671215334989,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671215335084,sensor3,,,,,,,,,,,,,,,,,0,0,0,0,0
1671215394890,sensor2,,,,,,,,,0,1,0,0,0,0,0,0,,,,,
1671215394893,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671215395096,sensor3,,,,,,,,,,,,,,,,,0,0,0,0,0
1671215454877,sensor2,,,,,,,,,0,1,0,0,0,0,0,0,,,,,
1671215454887,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671215455088,sensor3,,,,,,,,,,,,,,,,,0,0,0,0,0
1671215514916,sensor2,,,,,,,,,0,1,0,0,0,0,0,0,,,,,
1671215515098,sensor3,,,,,,,,,,,,,,,,,0,0,0,0,0
1671215515208,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671215574925,sensor2,,,,,,,,,0,1,0,0,0,0,0,0,,,,,
1671215574930,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671215575109,sensor3,,,,,,,,,,,,,,,,,0,0,0,0,0
1671215634917,sensor2,,,,,,,,,0,1,0,0,0,0,0,0,,,,,
1671215634930,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671215635104,sensor3,,,,,,,,,,,,,,,,,0,0,0,0,0
1671215694918,sensor2,,,,,,,,,0,1,0,0,0,0,0,0,,,,,
1671215694929,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671215695094,sensor3,,,,,,,,,,,,,,,,,0,0,0,0,0
1671215754921,sensor2,,,,,,,,,0,1,0,0,0,0,0,0,,,,,
1671215754926,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671215755125,sensor3,,,,,,,,,,,,,,,,,0,0,0,0,0
1671215814862,sensor2,,,,,,,,,0,1,0,0,0,0,0,0,,,,,
1671215814941,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671215815143,sensor3,,,,,,,,,,,,,,,,,0,0,0,0,0
1671215874972,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671215874973,sensor2,,,,,,,,,0,1,0,0,0,0,0,0,,,,,
1671215875147,sensor3,,,,,,,,,,,,,,,,,0,0,0,0,0
1671215934967,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671215934988,sensor2,,,,,,,,,0,1,0,0,0,0,0,0,,,,,
1671215935153,sensor3,,,,,,,,,,,,,,,,,0,0,0,0,0
1671215994991,sensor2,,,,,,,,,0,1,0,0,0,0,0,0,,,,,
1671215995154,sensor3,,,,,,,,,,,,,,,,,0,0,0,0,0
1671215996203,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671216054980,sensor2,,,,,,,,,0,1,0,0,0,0,0,0,,,,,
1671216055097,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671216055137,sensor3,,,,,,,,,,,,,,,,,0,0,0,0,0
1671216114947,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671216114965,sensor2,,,,,,,,,0,1,0,0,0,0,0,0,,,,,
1671216115179,sensor3,,,,,,,,,,,,,,,,,0,0,0,0,0
1671216174987,sensor2,,,,,,,,,0,1,0,0,0,0,0,0,,,,,
1671216175110,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671216175166,sensor3,,,,,,,,,,,,,,,,,0,0,0,0,0
1671216234988,sensor2,,,,,,,,,0,1,0,0,0,0,0,0,,,,,
1671216234997,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671216235190,sensor3,,,,,,,,,,,,,,,,,0,0,0,0,0
1671216294892,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671216294934,sensor2,,,,,,,,,0,1,0,0,0,0,0,0,,,,,
1671216295196,sensor3,,,,,,,,,,,,,,,,,0,0,0,0,0
1671216354999,sensor2,,,,,,,,,0,1,0,0,0,0,0,0,,,,,
1671216355109,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671216355211,sensor3,,,,,,,,,,,,,,,,,0,0,0,0,0
1671216414931,sensor2,,,,,,,,,0,1,0,0,0,0,0,0,,,,,
1671216415015,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671216415215,sensor3,,,,,,,,,,,,,,,,,0,0,0,0,0
1671216475025,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671216475027,sensor2,,,,,,,,,0,1,0,0,0,0,0,0,,,,,
